Timestamp,Target ID,Target Class,Threat Level,Confidence (%),Lock Status,Bounding Box
20:13:47.711,HDF-002,FIGHTER JET,YUKSEK,86,YES,"(124, 388, 228, 440)"
20:13:47.823,HDF-002,FIGHTER JET,YUKSEK,86,YES,"(124, 388, 228, 440)"
20:13:47.935,HDF-002,FIGHTER JET,YUKSEK,86,NO,"(126, 391, 227, 441)"
20:13:48.042,HDF-002,FIGHTER JET,YUKSEK,84,NO,"(123, 397, 231, 448)"
20:13:48.909,HDF-???,FIGHTER JET,YUKSEK,48,YES,"(220, 317, 339, 370)"
20:13:50.558,HDF-???,FIGHTER JET,YUKSEK,57,NO,"(69, 311, 139, 340)"
20:13:50.668,HDF-???,FIGHTER JET,YUKSEK,74,NO,"(72, 313, 141, 342)"
20:13:50.774,HDF-???,FIGHTER JET,YUKSEK,71,NO,"(73, 317, 140, 345)"
20:13:50.881,HDF-???,FIGHTER JET,YUKSEK,72,NO,"(77, 319, 141, 347)"
20:13:50.992,HDF-003,FIGHTER JET,YUKSEK,62,NO,"(78, 321, 145, 348)"
20:13:51.102,HDF-003,FIGHTER JET,YUKSEK,51,NO,"(80, 322, 150, 350)"
20:13:51.212,HDF-003,FIGHTER JET,YUKSEK,51,NO,"(80, 323, 151, 351)"
20:13:51.319,HDF-003,FIGHTER JET,YUKSEK,54,NO,"(80, 322, 150, 350)"
20:13:51.426,HDF-003,FIGHTER JET,YUKSEK,49,NO,"(79, 322, 150, 350)"
20:13:51.536,HDF-003,FIGHTER JET,YUKSEK,59,NO,"(80, 321, 148, 349)"
20:13:51.754,HDF-003,FIGHTER JET,YUKSEK,72,NO,"(77, 324, 131, 347)"
20:13:51.865,HDF-???,FIGHTER JET,YUKSEK,52,NO,"(71, 315, 126, 339)"
20:13:51.973,HDF-???,FIGHTER JET,YUKSEK,64,NO,"(64, 302, 126, 336)"
20:13:52.079,HDF-???,FIGHTER JET,YUKSEK,64,NO,"(64, 302, 126, 336)"
20:13:52.406,HDF-???,FIGHTER JET,YUKSEK,55,NO,"(71, 298, 136, 338)"
20:13:52.520,HDF-???,FIGHTER JET,YUKSEK,47,NO,"(72, 302, 139, 339)"
20:13:52.845,HDF-???,FIGHTER JET,YUKSEK,50,NO,"(74, 304, 141, 340)"
20:13:52.958,HDF-???,FIGHTER JET,YUKSEK,50,NO,"(74, 304, 141, 340)"
20:13:53.191,HDF-???,FIGHTER JET,YUKSEK,52,NO,"(76, 307, 143, 342)"
20:13:53.317,HDF-???,FIGHTER JET,YUKSEK,41,NO,"(77, 309, 143, 343)"
20:14:01.653,HDF-???,COMMERCIAL AIRCRAFT,YUKSEK,64,YES,"(72, 181, 297, 311)"
20:14:01.772,HDF-???,COMMERCIAL AIRCRAFT,YUKSEK,67,YES,"(70, 177, 307, 303)"
20:14:01.880,HDF-???,COMMERCIAL AIRCRAFT,YUKSEK,50,YES,"(78, 163, 305, 292)"
20:14:01.992,HDF-???,COMMERCIAL AIRCRAFT,YUKSEK,45,YES,"(80, 165, 309, 283)"
20:14:02.138,HDF-???,COMMERCIAL AIRCRAFT,YUKSEK,58,YES,"(74, 155, 318, 281)"
20:14:02.920,HDF-???,COMMERCIAL AIRCRAFT,YUKSEK,48,YES,"(72, 164, 313, 278)"
20:14:03.035,HDF-???,COMMERCIAL AIRCRAFT,YUKSEK,55,YES,"(96, 170, 319, 286)"
20:14:03.150,HDF-???,COMMERCIAL AIRCRAFT,YUKSEK,56,YES,"(103, 193, 330, 289)"
20:14:03.270,HDF-???,COMMERCIAL AIRCRAFT,YUKSEK,45,YES,"(109, 194, 340, 291)"
20:14:03.618,HDF-???,COMMERCIAL AIRCRAFT,YUKSEK,51,YES,"(122, 194, 350, 292)"
20:14:03.840,HDF-???,COMMERCIAL AIRCRAFT,YUKSEK,43,YES,"(122, 194, 345, 292)"
20:14:03.949,HDF-???,COMMERCIAL AIRCRAFT,YUKSEK,43,YES,"(122, 194, 345, 292)"
20:14:04.053,HDF-???,COMMERCIAL AIRCRAFT,YUKSEK,41,YES,"(116, 192, 338, 290)"
20:14:04.171,HDF-???,COMMERCIAL AIRCRAFT,YUKSEK,67,YES,"(112, 192, 331, 290)"
20:14:04.295,HDF-???,COMMERCIAL AIRCRAFT,YUKSEK,62,YES,"(110, 194, 338, 291)"
20:14:04.411,HDF-???,COMMERCIAL AIRCRAFT,YUKSEK,56,YES,"(113, 197, 333, 292)"
20:14:04.523,HDF-???,COMMERCIAL AIRCRAFT,YUKSEK,52,YES,"(114, 200, 333, 292)"
20:14:04.735,HDF-???,COMMERCIAL AIRCRAFT,YUKSEK,65,YES,"(113, 205, 334, 297)"
20:14:04.843,HDF-???,COMMERCIAL AIRCRAFT,YUKSEK,72,YES,"(114, 207, 332, 298)"
20:14:04.959,HDF-???,COMMERCIAL AIRCRAFT,YUKSEK,72,YES,"(114, 207, 332, 298)"
20:14:05.068,HDF-???,COMMERCIAL AIRCRAFT,YUKSEK,70,YES,"(111, 205, 338, 299)"
20:14:05.171,HDF-???,COMMERCIAL AIRCRAFT,YUKSEK,47,YES,"(110, 208, 341, 301)"
20:14:05.283,HDF-???,COMMERCIAL AIRCRAFT,YUKSEK,60,YES,"(113, 209, 335, 300)"
20:14:05.388,HDF-???,COMMERCIAL AIRCRAFT,YUKSEK,48,YES,"(112, 205, 333, 298)"
20:14:05.503,HDF-???,COMMERCIAL AIRCRAFT,YUKSEK,51,YES,"(111, 206, 332, 298)"
20:14:05.612,HDF-???,COMMERCIAL AIRCRAFT,YUKSEK,67,YES,"(111, 203, 332, 296)"
20:14:05.715,HDF-???,COMMERCIAL AIRCRAFT,YUKSEK,40,YES,"(110, 204, 322, 292)"
20:14:05.826,HDF-???,COMMERCIAL AIRCRAFT,YUKSEK,40,YES,"(110, 204, 322, 292)"
20:14:05.933,HDF-???,COMMERCIAL AIRCRAFT,YUKSEK,46,YES,"(111, 201, 333, 293)"
20:14:06.046,HDF-???,COMMERCIAL AIRCRAFT,YUKSEK,58,YES,"(108, 201, 333, 296)"
20:14:06.164,HDF-???,COMMERCIAL AIRCRAFT,YUKSEK,66,YES,"(110, 202, 331, 296)"
20:14:06.282,HDF-???,COMMERCIAL AIRCRAFT,YUKSEK,66,YES,"(110, 203, 334, 297)"
20:14:06.387,HDF-???,COMMERCIAL AIRCRAFT,YUKSEK,69,YES,"(104, 203, 332, 296)"
20:14:06.491,HDF-???,COMMERCIAL AIRCRAFT,YUKSEK,45,YES,"(110, 203, 331, 295)"
20:14:06.712,HDF-???,COMMERCIAL AIRCRAFT,YUKSEK,40,YES,"(112, 204, 333, 295)"
20:14:06.815,HDF-???,COMMERCIAL AIRCRAFT,YUKSEK,40,YES,"(112, 204, 333, 295)"
20:14:06.932,HDF-???,COMMERCIAL AIRCRAFT,YUKSEK,66,YES,"(115, 206, 335, 296)"
20:14:07.150,HDF-???,COMMERCIAL AIRCRAFT,YUKSEK,69,YES,"(117, 211, 331, 300)"
20:14:07.367,HDF-???,COMMERCIAL AIRCRAFT,YUKSEK,61,YES,"(117, 213, 331, 301)"
20:14:07.580,HDF-???,COMMERCIAL AIRCRAFT,YUKSEK,67,YES,"(120, 211, 333, 304)"
20:14:07.696,HDF-???,COMMERCIAL AIRCRAFT,YUKSEK,67,YES,"(120, 211, 333, 304)"
20:14:08.022,HDF-???,COMMERCIAL AIRCRAFT,YUKSEK,43,YES,"(117, 209, 334, 298)"
20:14:08.133,HDF-???,COMMERCIAL AIRCRAFT,YUKSEK,47,YES,"(118, 208, 335, 298)"
20:14:08.257,HDF-???,COMMERCIAL AIRCRAFT,YUKSEK,40,YES,"(120, 206, 333, 296)"
20:14:08.361,HDF-???,COMMERCIAL AIRCRAFT,YUKSEK,68,YES,"(112, 205, 336, 295)"
20:14:08.702,HDF-???,COMMERCIAL AIRCRAFT,YUKSEK,48,YES,"(117, 200, 331, 293)"
20:14:08.819,HDF-???,COMMERCIAL AIRCRAFT,YUKSEK,48,YES,"(117, 200, 331, 293)"
20:14:08.940,HDF-???,COMMERCIAL AIRCRAFT,YUKSEK,73,YES,"(115, 199, 335, 291)"
20:14:09.045,HDF-???,COMMERCIAL AIRCRAFT,YUKSEK,70,YES,"(116, 199, 333, 290)"
20:14:09.161,HDF-???,COMMERCIAL AIRCRAFT,YUKSEK,59,YES,"(117, 200, 336, 292)"
20:14:09.276,HDF-???,COMMERCIAL AIRCRAFT,YUKSEK,49,YES,"(112, 206, 339, 300)"
20:14:09.495,HDF-???,COMMERCIAL AIRCRAFT,YUKSEK,45,YES,"(121, 203, 340, 318)"
20:14:09.607,HDF-???,COMMERCIAL AIRCRAFT,YUKSEK,54,YES,"(125, 208, 337, 316)"
20:14:11.256,HDF-???,COMMERCIAL AIRCRAFT,YUKSEK,51,YES,"(98, 222, 298, 354)"
20:14:11.575,HDF-???,COMMERCIAL AIRCRAFT,YUKSEK,68,YES,"(166, 248, 332, 390)"
20:14:11.685,HDF-???,COMMERCIAL AIRCRAFT,YUKSEK,68,YES,"(166, 248, 332, 390)"
20:14:11.796,HDF-???,COMMERCIAL AIRCRAFT,YUKSEK,72,YES,"(133, 255, 311, 379)"
20:14:11.911,HDF-???,COMMERCIAL AIRCRAFT,YUKSEK,66,YES,"(129, 239, 301, 388)"
20:14:12.031,HDF-???,COMMERCIAL AIRCRAFT,YUKSEK,43,YES,"(126, 256, 300, 411)"
20:14:12.143,HDF-???,COMMERCIAL AIRCRAFT,YUKSEK,74,YES,"(133, 273, 307, 423)"
20:14:12.372,HDF-???,FIGHTER JET,YUKSEK,73,YES,"(167, 273, 320, 386)"
20:14:12.477,HDF-???,FIGHTER JET,YUKSEK,40,YES,"(144, 279, 298, 382)"
20:14:12.592,HDF-???,COMMERCIAL AIRCRAFT,YUKSEK,69,YES,"(72, 261, 267, 391)"
20:14:12.705,HDF-???,COMMERCIAL AIRCRAFT,YUKSEK,85,YES,"(95, 234, 276, 385)"
20:14:12.816,HDF-???,COMMERCIAL AIRCRAFT,YUKSEK,85,YES,"(95, 234, 276, 385)"
20:14:12.931,HDF-???,COMMERCIAL AIRCRAFT,YUKSEK,74,YES,"(143, 281, 285, 397)"
20:14:13.163,HDF-???,FIGHTER JET,YUKSEK,57,YES,"(156, 261, 315, 394)"
20:14:13.389,HDF-???,LIGHT AIRCRAFT,YUKSEK,47,YES,"(144, 281, 305, 414)"
20:14:13.389,HDF-???,COMMERCIAL AIRCRAFT,YUKSEK,46,YES,"(144, 283, 304, 414)"
20:14:14.238,HDF-???,COMMERCIAL AIRCRAFT,YUKSEK,77,YES,"(132, 53, 312, 197)"
20:14:14.354,HDF-???,COMMERCIAL AIRCRAFT,YUKSEK,53,YES,"(146, 78, 316, 217)"
20:14:14.567,HDF-???,COMMERCIAL AIRCRAFT,YUKSEK,64,YES,"(181, 102, 332, 234)"
20:14:14.899,HDF-???,LIGHT AIRCRAFT,YUKSEK,53,YES,"(193, 140, 349, 273)"
20:14:14.899,HDF-???,COMMERCIAL AIRCRAFT,YUKSEK,42,YES,"(194, 142, 347, 273)"
20:14:15.217,HDF-???,FIGHTER JET,YUKSEK,55,YES,"(185, 204, 333, 296)"
20:14:15.217,HDF-???,COMMERCIAL AIRCRAFT,YUKSEK,53,YES,"(183, 203, 333, 296)"
20:14:15.329,HDF-???,COMMERCIAL AIRCRAFT,YUKSEK,78,YES,"(181, 200, 334, 300)"
20:14:15.438,HDF-???,COMMERCIAL AIRCRAFT,YUKSEK,76,YES,"(180, 207, 332, 301)"
20:14:15.546,HDF-???,COMMERCIAL AIRCRAFT,YUKSEK,60,YES,"(175, 210, 326, 305)"
20:14:15.761,HDF-???,COMMERCIAL AIRCRAFT,YUKSEK,66,YES,"(172, 212, 325, 307)"
20:14:15.871,HDF-???,COMMERCIAL AIRCRAFT,YUKSEK,81,YES,"(172, 217, 327, 310)"
20:14:15.980,HDF-???,COMMERCIAL AIRCRAFT,YUKSEK,47,YES,"(174, 224, 333, 311)"
20:14:15.980,HDF-???,FIGHTER JET,YUKSEK,43,YES,"(175, 218, 331, 310)"
20:14:16.417,HDF-???,COMMERCIAL AIRCRAFT,YUKSEK,55,YES,"(185, 221, 345, 318)"
20:14:16.525,HDF-???,COMMERCIAL AIRCRAFT,YUKSEK,40,YES,"(185, 227, 353, 319)"
20:14:16.639,HDF-???,COMMERCIAL AIRCRAFT,YUKSEK,55,YES,"(187, 223, 357, 321)"
20:14:16.745,HDF-???,COMMERCIAL AIRCRAFT,YUKSEK,64,YES,"(189, 230, 353, 323)"
20:14:17.074,HDF-???,COMMERCIAL AIRCRAFT,YUKSEK,59,YES,"(191, 217, 365, 325)"
20:14:19.515,HDF-???,COMMERCIAL AIRCRAFT,YUKSEK,50,YES,"(170, 223, 354, 342)"
20:14:19.896,HDF-???,COMMERCIAL AIRCRAFT,YUKSEK,51,YES,"(190, 197, 376, 332)"
