Timestamp,Target ID,Target Class,Threat Level,Confidence (%),Lock Status,Bounding Box
19:24:09.257,HDF-004,BUS,ORTA,54,NO,"(309, 37, 530, 341)"
19:24:09.351,HDF-004,BUS,ORTA,57,NO,"(311, 38, 531, 341)"
19:24:09.442,HDF-004,BUS,ORTA,67,NO,"(308, 39, 534, 341)"
19:24:09.524,HDF-004,BUS,ORTA,30,NO,"(303, 42, 529, 341)"
19:24:11.926,HDF-???,COMMERCIAL AIRCRAFT,YUKSEK,62,YES,"(405, 205, 496, 238)"
19:24:12.020,HDF-???,COMMERCIAL AIRCRAFT,YUKSEK,58,YES,"(408, 207, 498, 239)"
19:24:12.113,HDF-???,COMMERCIAL AIRCRAFT,YUKSEK,33,YES,"(411, 206, 502, 240)"
19:24:12.213,HDF-???,COMMERCIAL AIRCRAFT,YUKSEK,27,YES,"(413, 206, 503, 242)"
19:24:12.317,HDF-???,COMMERCIAL AIRCRAFT,YUKSEK,56,YES,"(416, 209, 506, 242)"
19:24:12.410,HDF-???,COMMERCIAL AIRCRAFT,YUKSEK,56,YES,"(416, 209, 506, 242)"
19:24:12.973,HDF-???,COMMERCIAL AIRCRAFT,YUKSEK,57,YES,"(386, 195, 484, 231)"
19:24:13.070,HDF-???,COMMERCIAL AIRCRAFT,YUKSEK,28,YES,"(384, 195, 483, 230)"
19:24:13.439,HDF-???,COMMERCIAL AIRCRAFT,YUKSEK,43,YES,"(377, 191, 478, 228)"
19:24:13.626,HDF-???,COMMERCIAL AIRCRAFT,YUKSEK,38,YES,"(377, 192, 479, 231)"
19:24:13.905,HDF-???,COMMERCIAL AIRCRAFT,YUKSEK,44,YES,"(381, 199, 480, 233)"
19:24:13.998,HDF-???,COMMERCIAL AIRCRAFT,YUKSEK,42,YES,"(381, 200, 479, 234)"
19:24:14.091,HDF-???,COMMERCIAL AIRCRAFT,YUKSEK,38,YES,"(380, 201, 479, 235)"
19:24:14.189,HDF-???,COMMERCIAL AIRCRAFT,YUKSEK,51,YES,"(381, 202, 479, 237)"
19:24:14.283,HDF-???,COMMERCIAL AIRCRAFT,YUKSEK,51,YES,"(381, 202, 479, 237)"
19:24:14.559,HDF-???,COMMERCIAL AIRCRAFT,YUKSEK,37,YES,"(376, 206, 475, 240)"
19:24:14.657,HDF-???,COMMERCIAL AIRCRAFT,YUKSEK,40,YES,"(376, 206, 475, 242)"
19:24:14.750,HDF-???,COMMERCIAL AIRCRAFT,YUKSEK,40,YES,"(376, 206, 475, 242)"
19:24:14.842,HDF-???,COMMERCIAL AIRCRAFT,YUKSEK,55,YES,"(377, 206, 473, 241)"
19:24:14.936,HDF-???,COMMERCIAL AIRCRAFT,YUKSEK,67,YES,"(371, 207, 473, 242)"
19:24:15.110,HDF-???,COMMERCIAL AIRCRAFT,YUKSEK,58,YES,"(372, 206, 474, 242)"
19:24:15.217,HDF-???,COMMERCIAL AIRCRAFT,YUKSEK,58,YES,"(372, 206, 474, 242)"
19:24:15.313,HDF-???,COMMERCIAL AIRCRAFT,YUKSEK,48,YES,"(374, 206, 474, 242)"
19:24:15.413,HDF-???,COMMERCIAL AIRCRAFT,YUKSEK,36,YES,"(376, 207, 476, 243)"
19:24:15.495,HDF-???,COMMERCIAL AIRCRAFT,YUKSEK,61,YES,"(377, 206, 478, 241)"
19:24:15.589,HDF-???,COMMERCIAL AIRCRAFT,YUKSEK,64,YES,"(377, 205, 479, 240)"
19:24:15.683,HDF-???,COMMERCIAL AIRCRAFT,YUKSEK,64,YES,"(377, 205, 479, 240)"
19:24:15.779,HDF-???,COMMERCIAL AIRCRAFT,YUKSEK,58,YES,"(378, 205, 480, 240)"
19:24:15.871,HDF-???,COMMERCIAL AIRCRAFT,YUKSEK,74,YES,"(379, 205, 480, 239)"
19:24:15.965,HDF-???,COMMERCIAL AIRCRAFT,YUKSEK,43,YES,"(380, 204, 479, 239)"
19:24:16.057,HDF-???,COMMERCIAL AIRCRAFT,YUKSEK,55,YES,"(379, 204, 481, 239)"
19:24:16.153,HDF-???,COMMERCIAL AIRCRAFT,YUKSEK,55,YES,"(379, 204, 481, 239)"
19:24:16.241,HDF-???,COMMERCIAL AIRCRAFT,YUKSEK,56,YES,"(379, 206, 481, 241)"
19:24:16.341,HDF-???,COMMERCIAL AIRCRAFT,YUKSEK,55,YES,"(383, 206, 482, 241)"
19:24:16.433,HDF-???,COMMERCIAL AIRCRAFT,YUKSEK,55,YES,"(376, 208, 481, 244)"
19:24:16.522,HDF-???,COMMERCIAL AIRCRAFT,YUKSEK,58,YES,"(377, 209, 479, 245)"
19:24:16.616,HDF-???,COMMERCIAL AIRCRAFT,YUKSEK,58,YES,"(377, 209, 479, 245)"
19:24:16.705,HDF-???,COMMERCIAL AIRCRAFT,YUKSEK,39,YES,"(379, 212, 478, 247)"
19:24:16.790,HDF-???,COMMERCIAL AIRCRAFT,YUKSEK,73,YES,"(379, 216, 479, 250)"
19:24:16.882,HDF-???,COMMERCIAL AIRCRAFT,YUKSEK,52,YES,"(380, 217, 480, 252)"
19:24:16.972,HDF-???,COMMERCIAL AIRCRAFT,YUKSEK,43,YES,"(378, 216, 478, 251)"
19:24:17.069,HDF-???,COMMERCIAL AIRCRAFT,YUKSEK,43,YES,"(378, 216, 478, 251)"
19:24:17.256,HDF-???,COMMERCIAL AIRCRAFT,YUKSEK,50,YES,"(377, 217, 477, 252)"
19:24:17.345,HDF-???,COMMERCIAL AIRCRAFT,YUKSEK,42,YES,"(377, 217, 477, 252)"
19:24:17.441,HDF-???,DRONE,YUKSEK,43,YES,"(377, 218, 479, 252)"
19:24:17.441,HDF-???,COMMERCIAL AIRCRAFT,YUKSEK,33,YES,"(377, 218, 479, 252)"
19:24:17.534,HDF-???,DRONE,YUKSEK,43,YES,"(377, 218, 479, 252)"
19:24:17.534,HDF-???,COMMERCIAL AIRCRAFT,YUKSEK,33,YES,"(377, 218, 479, 252)"
19:24:17.629,HDF-???,COMMERCIAL AIRCRAFT,YUKSEK,37,YES,"(377, 218, 479, 253)"
19:24:17.728,HDF-???,COMMERCIAL AIRCRAFT,YUKSEK,60,YES,"(378, 216, 479, 251)"
19:24:17.821,HDF-???,COMMERCIAL AIRCRAFT,YUKSEK,53,YES,"(379, 215, 479, 251)"
19:24:17.914,HDF-???,COMMERCIAL AIRCRAFT,YUKSEK,54,YES,"(379, 215, 480, 250)"
19:24:18.002,HDF-???,COMMERCIAL AIRCRAFT,YUKSEK,54,YES,"(379, 215, 480, 250)"
19:24:18.098,HDF-???,COMMERCIAL AIRCRAFT,YUKSEK,54,YES,"(381, 215, 479, 249)"
19:24:18.199,HDF-???,COMMERCIAL AIRCRAFT,YUKSEK,71,YES,"(380, 213, 479, 248)"
19:24:18.288,HDF-???,COMMERCIAL AIRCRAFT,YUKSEK,44,YES,"(382, 213, 480, 246)"
19:24:18.288,HDF-???,DRONE,YUKSEK,38,YES,"(381, 213, 480, 246)"
19:24:18.376,HDF-???,DRONE,YUKSEK,52,YES,"(382, 210, 480, 245)"
19:24:18.470,HDF-???,DRONE,YUKSEK,52,YES,"(382, 210, 480, 245)"
